48136	1233
37838	20632
40753	9820
60698	21341
11540	18130
11049	19483
37389	54877
52631	20919
2251	10831
65177	12309
6243	38300
42919	54177
51455	35091
61043	64182
18886	48334
3531	6285
23498	56180
2059	45669
12593	17475
47367	59510
31835	16697
1697	23199
9566	23608
30580	45382
53514	24049
37250	30772
36474	12637
16182	6674
5599	8278
55466	21346
40354	17149
36685	24331
44623	62295
32904	39473
15068	14431
20413	40363
18411	51167
56879	39209
25063	12956
11394	9699
32344	34061
58244	23348
61558	36475
65490	51298
30043	23141
31425	7005
44314	12312
46717	43078
13962	34972
52069	62112
6818	26713
53008	24509
7013	65512
36701	44311
2682	49962
2828	12754
64038	43724
22309	6907
17794	19553
42981	46007
58407	64008
40917	47904
12735	4040
48957	53446
44116	1928
12814	55250
59370	5697
28485	61683
62512	52873
52980	51372
17092	39508
14849	768
51838	1713
15111	44823
9220	41050
9479	52696
40899	56433
22986	6995
56299	60497
50843	33396
49123	34178
7476	60692
31421	12848
10469	37397
45024	4146
51679	43323
29189	27812
28519	13050
28988	22010
19721	7738
25744	32078
23187	13191
20125	18720
60272	11003
789	46493
53393	58991
52777	41181
15172	38475
15672	47153
23533	35871
22996	54507
331	20034
14608	64022
2239	8367
63671	40131
57673	10953
56607	2365
38722	33428
62870	10700
44939	9044
19542	43336
62421	5286
62744	51718
38920	7573
44453	42764
53427	42305
22844	46387
53969	21072
20005	58435
58134	9031
13500	52885
64814	45108
41374	50157
4477	43431
4875	2019
59273	48787
45561	39336
43523	30210
57961	44518
44565	18433
54741	51226
48131	33397
9554	37101
54191	5983
37895	16573
60842	57280
23462	30284
34893	51221
17309	7834
2247	8807
38855	33336
51051	14479
10904	61712
26450	23102
20658	25797
32587	4503
48629	21673
43438	15824
34111	53805
26590	23173
22940	13942
57365	9313
35409	5326
34808	30123
6034	22172
37662	3185
50591	24573
46417	58121
63697	4734
14180	9833
20543	46675
60159	3995
17170	2040
55683	46806
11278	56485
33876	29460
46227	35572
28063	12491
62421	33109
6850	53098
50671	3159
15859	45149
57360	30703
8158	26296
53426	50450
17866	769
6813	8203
31625	31886
2351	41021
28331	25617
47616	30509
37987	11594
19719	50079
58477	60075
53249	22206
13685	37629
24359	58445
14299	29072
63973	60937
25743	32146
15523	46300
59818	25288
7741	47149
44083	16551
37544	63230
34700	44903
54697	18234
38294	1183
7096	18928
63614	2846
17524	23473
19644	41665
16003	21039
34497	13154
54655	41723
49603	51325
45647	42295
3931	55792
14421	42919
45019	62698
305	31548
54386	52430
42202	900
14343	5314
6798	14836
2075	8428
27486	32509
48794	14661
16805	8992
20831	30156
64655	11249
54171	7151
28031	635
54952	58677
2911	41701
63287	39568
34133	24250
15337	25595
47154	33335
36693	15873
11819	49029
52538	39449
24195	3882
54984	29357
3449	65259
9168	65509
6261	16947
55749	22137
25679	47117
34470	11381
34002	53703
51923	4949
23095	10714
25860	35263
13331	55681
31134	49757
47636	7309
46669	12689
2417	15740
12409	19401
4468	28085
34766	41490
27934	48796
15837	16365
61653	63802
1046	45884
10993	23839
49098	16339
46371	9457
2065	26199
36023	33516
41812	32659
55126	34038
13645	26036
21754	44561
48940	51365
46200	26652
58724	10754
22386	17174
57643	44001
51385	10705
61283	33039
41690	36015
21680	16737
8862	36561
31334	33218
31712	40920
21824	19546
24932	55283
28423	57166
64060	54326
5307	3053
51168	7459
58670	10043
23121	4983
4851	44407
8640	54309
23198	14929
15860	27064
7152	32461
28588	15549
27380	35197
5017	59309
27646	11749
32400	47549
28267	54126
17420	6298
33444	34730
26005	56510
19539	30059
56656	3638
33610	20737
29568	62885
25981	61940
13353	47124
9807	29732
376	37504
48375	48569
41804	56824
8917	27876
55136	34814
9274	17969
50054	6480
15900	34567
49827	2496
6926	21324
28813	5621
28917	7387
45628	59083
35678	39681
56805	59714
21256	28371
24646	50119
23340	39722
37678	14937
60976	34987
13376	49727
46665	45387
42297	6577
64600	33274
58435	62049
34260	37148
2394	58828
1086	63967
37890	48277
18325	61160
11293	32056
54773	44227
1038	34813
58079	34232
14684	56497
33164	17382
47737	44669
51419	4315
37850	49485
29864	8084
54260	4500
59186	54618
27422	51420
45400	56254
25313	18020
44440	59276
19355	24967
44399	10039
11674	39456
17587	33329
20324	5419
44007	47567
36833	24678
63843	34575
20925	12078
15000	65060
45635	13613
45610	46308
50532	28052
59731	48033
4683	14614
19885	50307
37785	59554
40668	38528
56816	18201
64454	27815
18138	43119
55965	3637
4477	43293
29594	15304
33860	63862
37126	10565
52439	32943
39742	51590
35805	64277
58857	54967
64365	45466
25962	61248
20578	63557
16896	60440
19875	17482
54627	63042
11258	42637
10395	32021
64881	25740
56319	43552
50542	34420
39409	63080
48666	61429
57336	15025
59660	1248
54652	64054
19640	23563
55257	35799
48643	31765
54043	18392
2778	54817
38710	59364
40514	32510
11712	5404
6895	26710
4041	24742
41259	50189
39229	19734
28804	54009
38482	64182
24312	47161
7123	21891
36317	23698
48921	48042
59502	64684
26676	44625
24878	19469
37136	13262
42499	10432
21816	6374
23880	44738
48879	63848
8151	26642
34362	54519
27731	40370
42552	62271
40193	45225
21168	31153
8650	8020
28818	56210
19969	21654
1457	17856
43998	38358
63302	55727
28209	42866
958	48445
34442	47463
37511	27467
20198	23646
43710	57982
28023	24495
45930	52149
12350	29475
48508	57699
14403	52768
60971	24502
34715	61073
60390	49612
21241	56897
6795	55918
27041	20755
9575	48530
37488	37854
3849	31669
36824	41496
26162	48305
42562	23371
27498	59014
34578	40597
51119	45722
28397	22615
54133	512
61440	33350
4506	24626
59553	31628
40152	47962
22268	51330
49103	60339
16640	41945
48675	49490
22115	8045
65511	5610
31454	5298
54633	47978
29953	9664
46028	3997
21816	20288
17053	14121
58341	20747
20694	886
51079	44255
14549	9198
27536	34131
39417	44806
28540	47243
48716	1257
37464	17508
32761	53035
7437	60164
38046	29798
16637	45457
36	30073
11113	57675
51132	27395
53232	53307
55730	53895
14517	52031
30910	38524
41185	39148
65120	36579
44380	29441
43321	50073
30991	15627
44205	47942
56830	49308
49324	3100
35810	62132
6823	32394
44859	33026
7844	48399
22874	46309
35084	59359
41581	1834
38804	36916
10348	2568
20068	20906
53782	20723
13899	9070
30422	57927
63667	59711
19592	34514
6938	29976
65382	11375
61601	61507
50171	34616
13852	60105
47438	61712
37738	58390
4275	2188
63963	16251
20203	12315
61056	53463
10024	55497
56394	32774
6207	50075
35783	19561
15425	57372
55376	44604
26758	1400
39212	3108
35774	37567
40015	35968
39590	60271
49696	25656
26643	27553
42566	5896
32548	34023
19793	7832
35488	59537
40357	36148
60593	10512
59621	18288
14208	3444
9078	25315
22892	59121
38530	51272
7955	5796
588	31173
36437	63925
43214	31947
32588	63070
31156	52880
46190	30127
4879	55194
16127	7666
18683	50090
33369	19461
3184	41668
40661	22143
479	34834
26728	43993
19938	3684
63613	12493
36582	52792
24652	59364
56991	53683
60969	13050
31761	31167
12181	60628
35942	14015
43864	8657
64625	37389
26246	4309
11515	58398
25392	36658
17701	799
4019	11390
22873	17559
21477	24838
24493	35316
59807	31682
12201	23420
38009	28840
20328	13933
43014	65386
31316	22063
63804	25803
12345	26269
15985	23297
4681	41358
6370	13200
24868	40433
63673	6532
8619	61643
7167	65169
53720	15787
930	24554
28952	59423
19552	40984
36794	11231
49883	60001
18673	61148
23773	38007
36763	62496
1665	3086
43343	21727
33970	11523
16781	40678
22272	40486
20195	23622
35904	47993
2508	43629
64852	9120
2092	32490
1126	9778
22089	54981
58712	8636
59099	20115
54519	49136
38653	1935
46054	55242
2792	32699
10731	4914
44258	30863
50344	35926
9831	51160
12953	61937
9138	54170
61667	37000
39287	20220
7255	25093
58847	23430
14244	14923
7373	60714
53307	8246
29507	39360
34961	58287
10943	63624
1333	18888
64617	44032
1641	47014
10640	50522
62161	48619
20931	42757
1441	58095
6570	12114
49259	36916
41407	6873
15999	55037
4283	6220
25896	8301
12468	24235
61762	56463
2483	4874
39603	26323
35045	14245
4353	47060
15997	13414
7992	34045
65036	29467
33046	1083
8707	11141
10953	24395
52780	56159
38141	21714
33234	17641
13393	51517
18390	56967
24168	38474
16259	45284
56263	7409
54457	25465
50570	34210
16208	6285
27942	17168
56083	118
27097	18678
15319	57145
58409	25119
13532	41251
45221	59551
2672	56734
59058	1626
47727	61338
21704	24053
47522	40835
23489	24730
21075	62028
62796	23125
27007	31462
30369	60368
41800	62777
53	57007
28666	26932
55187	52616
15747	3163
21692	9173
2495	23517
22527	17641
60015	43613
57860	11641
1274	35007
38468	10950
38754	44827
20280	59604
26354	31075
63223	3828
24542	64292
11280	98
56392	3405
34583	59928
23060	30078
57965	50090
19310	53024
4837	19272
28130	30096
46621	32452
19615	3324
19953	60785
36839	52531
27186	43852
17570	2582
63682	26095
24329	7066
2914	40992
36653	31228
24419	14223
39295	4567
28117	64343
52139	63192
38207	51169
12600	61686
9220	12957
20107	12385
31807	57090
25223	3626
63278	5499
57557	54831
54581	53811
30722	1786
14030	8651
6417	32660
21264	56147
57802	52363
7234	27471
42358	44817
45725	41221
2739	26894
18314	12290
47662	58284
40669	11732
50148	46823
3419	4224
13795	61365
59096	2935
60946	58794
61234	23539
10971	30930
46003	14417
53771	50504
40526	63330
17023	25316
19696	19298
38533	34832
51228	52663
4187	25210
27172	37318
32720	2265
11634	412
10239	61030
65507	13548
62504	53075
55708	24335
56701	60465
40552	4265
46893	1246
47728	21093
34656	22955
48349	3584
50774	19271
34493	53787
34971	535
58257	36180
16543	27850
12642	42186
10259	15686
33871	41355
20692	30560
15543	21685
1547	51841
7373	17249
64904	53844
8750	12466
24987	54943
48584	9339
15457	14924
16980	4558
474	56972
29683	10045
17063	63217
48506	22999
9325	62048
59435	16134
65066	4794
12939	6827
61634	46162
13533	21090
38411	16100
58043	1697
42618	25547
53449	16667
54823	49807
39496	10914
42927	6782
59478	47289
11360	44150
32456	19870
421	14455
62738	33245
27867	49041
38964	19212
49720	47105
63597	54391
43836	45680
1344	41721
46185	39599
28062	36261
40293	35657
50876	7085
48078	46418
47569	22981
60810	49849
34978	36500
2563	30476
14780	51415
19704	39289
47393	64010
48598	21202
8404	19550
27758	62396
59081	46251
8006	60724
20353	43029
26233	2513
53867	37642
17529	3984
14250	41548
42901	9735
28180	26267
60372	8251
17895	40199
15996	46760
3930	55249
17735	40575
24588	55377
1235	35260
44287	23624
2048	50350
31317	7705
13907	37017
46544	31725
49742	36542
1322	389
32764	26007
63749	20511
62914	20099
47976	53284
25756	36239
43195	4527
42199	41119
64769	46179
11712	61381
43558	25170
5532	13397
38059	52254
12398	5908
59561	17690
39788	14273
36444	33337
2897	22591
23454	6243
57948	11200
34066	55542
38179	49920
61537	17269
45931	44403
11519	37612
16746	29883
19378	1112
41002	31880
59392	51310
20773	12148
9287	47775
23998	20733
25346	10346
43313	42205
30860	14239
30423	5621
35160	11361
41394	4541
1417	39912
23414	48520
1749	64491
57523	52002
7346	51475
58558	56102
61116	25024
41856	64086
36525	7424
20929	16479
36359	60513
51237	60785
21099	46960
29331	29791
54144	54785
52559	26621
723	26440
8956	10074
50308	26999
43345	44194
34486	58063
9154	62017
48755	9225
4448	33120
31777	35559
55558	50316
51479	64580
3382	11470
7181	6673
9237	2209
48800	39674
56055	45508
1464	38841
27311	51127
64553	8999
24963	34073
23890	13367
27269	59199
24837	6959
44595	19327
36841	11615
40580	39160
21979	38305
29983	17619
29345	31548
63355	25257
49613	6529
26839	51047
53893	52983
46467	29587
58754	634
20156	4508
27677	37085
46671	59162
30280	55158
58242	23343
1001	61556
24803	51556
64367	40398
55323	11355
11571	57581
27363	19904
41307	52084
2412	23044
34793	20823
27107	57007
51105	30795
64060	28959
36245	20984
49183	65186
43599	39742
2316	12512
45298	52890
47126	61108
40171	58172
19987	36285
43369	25653
30455	56771
38239	55474
6214	59566
26649	38737
23293	13660
63927	20582
17177	22347
28828	18381
48208	52578
33127	6695
25859	25007
1730	56651
61158	56863
41192	6517
29039	17326
42966	25683
11035	43973
48305	41980
33154	63235
38231	2700
65340	24156
52452	9201
3853	57655
28585	62168
19046	35969
10063	29598
21576	15174
41871	38380
40824	11583
7384	32474
37230	63402
58157	59518
55502	39765
26798	38897
34111	14701
12223	44703
902	28895
56876	39739
45890	13051
16581	2065
65007	13607
44506	16139
64349	35433
5757	18796
56128	63785
31663	35207
62038	59626
48096	4443
19779	1959
122	54477
13247	51222
11224	16082
61913	53529
61783	23479
21383	16150
17340	24061
63733	49285
17441	24440
4986	34270
46420	5808
63503	4354
35967	1839
49011	35677
40107	27584
32724	25373
14513	10846
34569	14482
62844	29291
60847	27746
25031	46462
43077	46189
37193	38898
61923	30405
40456	64759
52900	54510
5956	18896
2197	31722
38270	45393
29305	472
34913	35239
46500	62343
50366	17024
30287	32109
4307	42691
5034	15549
63827	30298
9190	15099
25266	39884
38517	33006
47993	55108
22686	46238
61507	20882
6690	7834
52100	36281
12428	22898
31215	12495
42883	64532
23373	60843
264	51631
48245	60170
30450	53556
43087	64937
52460	36023
21445	38528
28600	62981
64928	3129
48073	20711
34776	58513
8776	22120
64134	12855
59693	53050
25502	1533
26877	1256
15988	30523
33436	20668
37310	6438
11124	13093
28308	36722
15538	41209
57904	18898
30040	39552
65301	54198
9709	23183
9824	63826
57333	52791
59795	22902
20784	58600
21895	47394
33897	25958
44937	17419
62311	38189
35215	21894
20874	26611
47882	29465
11966	9345
2735	25686
1054	35266
44337	51662
16495	37506
42114	50908
51309	40631
51696	59727
26895	4965
62003	22445
16148	23753
2923	40046
61089	20310
39436	37697
61608	6156
61615	19024
232	29945
39717	35161
30997	32403
14973	11847
36616	33828
42185	19371
8086	35752
28759	62260
9019	29778
59181	62321
27382	49524
6736	28689
41034	38173
49422	59379
37890	42409
11004	9674
42032	22306
4728	59527
46579	64426
36200	45062
54789	11631
22007	61411
9785	19692
5138	18145
18455	29610
14531	20080
27268	60664
5694	39544
52411	21145
3418	4399
63203	53560
12284	54814
15089	35030
7252	64440
48200	48547
21938	42856
54738	55705
43506	9325
16745	48467
32574	28287
27612	34117
47511	44527
3250	11435
9083	61755
50495	20071
39562	44286
29465	25521
49383	44930
23115	28963
35073	33146
39573	53415
44532	11325
31904	35273
8915	24146
10693	41532
31014	23727
54436	28832
55150	61842
53406	4839
10497	394
41231	10609
4248	21159
56980	22229
8329	64330
45432	26200
5400	4339
36170	9431
47681	62759
47514	9851
29610	33249
32610	17629
20578	63710
36924	38666
33613	34192
6190	18312
22322	4863
26807	25308
17687	41206
3945	17699
14048	46417
14518	8575
21292	7484
9107	30931
13288	43982
32490	34388
44463	10954
5350	33243
52109	39241
54065	4902
32329	60715
40202	57013
52542	50096
8146	22886
39285	32394
59504	56636
59865	27630
62590	65445
49634	26832
33386	55626
5821	41970
53929	54475
31477	61479
6587	27287
63737	44041
10283	63650
9847	36025
47081	53400
59632	59910
8904	48695
9717	43075
61469	22805
50327	9286
2402	62318
38114	10042
42986	48328
64896	11044
977	53220
30029	24780
59993	30127
34216	59194
54123	11497
39199	18160
10433	13609
27358	49990
15129	33969
63664	49164
14036	2486
63986	28238
50193	55234
55308	61874
43672	21146
47920	40706
58627	8874
2911	56358
30768	18944
10702	1327
60872	15955
17553	6159
28258	55348
34549	49558
36691	9599
33110	31531
60486	5138
12885	29236
54094	20639
40275	55241
29912	33776
28560	20615
61256	22494
36310	15557
52612	61842
29258	54944
19151	33270
36968	57237
30956	61726
8263	40143
8251	57066
54053	5683
64828	56386
49725	54530
10335	30693
22221	21695
49309	44650
2335	11599
13822	1105
54786	51154
17500	4664
23654	3709
60467	2365
32849	21529
23167	1015
63513	12393
27945	26395
49946	24034
32799	36231
22089	1444
57258	58084
5237	15321
47811	19918
525	13716
34213	63905
41985	47899
37419	58866
22509	53524
53326	45786
5007	48106
60581	53170
30947	58594
36323	41579
4385	54563
41365	15108
21217	9757
21767	39822
34760	24939
2614	7015
31646	27565
15563	32816
32145	30188
7039	29846
10218	55749
8525	42152
13968	19275
59666	47900
3184	10645
18270	63664
19346	22857
50995	36756
24755	52639
56485	17652
36512	23553
25963	55569
52588	59269
17126	57791
16427	15423
18738	21658
4935	44677
6457	6460
38879	42988
59345	13365
17182	7977
6766	61622
34913	42608
47222	20297
38706	43173
16337	34053
43106	6518
32153	41789
55314	59209
41367	60702
56255	4478
26221	15234
19674	44615
21309	28862
9649	38109
35185	62595
53908	34520
23855	30220
60489	55875
53510	17720
41046	29146
45951	25836
50062	22490
50610	5068
63521	51438
18377	8964
21560	3911
42998	5905
58213	12629
9219	52321
36513	29343
25409	2124
48062	56253
46814	33886
8964	6202
60907	31273
16269	35243
56948	9976
3237	61902
34546	62356
56345	17127
24224	744
36240	48704
15733	43953
17538	62404
10411	1470
27409	38033
26160	44317
18527	55147
34528	22029
57971	3676
17737	7434
13448	55295
64192	44118
41456	1366
35396	1954
48380	29581
21702	7478
14166	52988
61529	6986
26315	45022
39844	29089
17950	35086
54495	9068
24296	15833
51557	9934
62663	37752
19606	28345
6797	24579
55563	8468
33358	41688
14787	60707
5727	3160
24247	16222
50147	63089
26368	23362
6525	11266
56837	4126
33153	8616
26496	24157
39141	45467
54931	50346
21157	35997
60286	17983
6240	10019
14930	20787
46884	55594
14823	39503
14410	61136
51027	21025
26743	53050
44439	41772
49967	26866
63694	37158
19326	11710
56252	28025
42431	53310
623	43624
47835	14030
50471	24350
21063	28737
34488	32371
5525	61770
53510	50078
10197	23432
15573	57027
27504	25832
42418	40689
63188	47186
61887	49868
28346	48388
24105	41568
12607	9501
14187	53806
7999	50951
4330	18714
31425	46841
22929	35331
49729	37799
12648	46557
581	61904
3211	63092
55183	56191
3149	31608
3795	45666
34899	45404
27059	43359
41545	48880
48632	36284
12142	19604
56447	32296
27116	32855
39816	40980
60074	34814
61641	9665
64707	63974
7666	19156
58586	38933
64	17835
7825	11999
42461	51498
6181	6400
1831	56151
3641	60318
27090	60445
63245	64443
45306	27998
43275	28998
54604	35388
36989	3731
19039	60047
55013	14312
59733	16396
54390	47244
52556	52472
56940	47784
24010	23176
40907	27095
62534	59118
4385	15308
21915	13100
7462	16848
27256	21559
35910	40587
7252	4808
39225	61863
24823	12999
33172	28865
43343	50834
42605	40099
52394	14437
39147	37546
55636	24825
46283	26845
28024	26070
25635	44280
49403	35751
38886	1523
51333	1472
31568	58181
51150	57609
65411	36521
50869	54049
49441	32641
16829	727
64295	15106
64061	34495
36549	16335
36241	11288
48110	4433
6269	9254
22600	61915
58081	7852
57112	7865
61132	61684
820	49203
15848	65096
62073	13328
54624	62275
34218	17636
38622	5432
17754	49590
22255	31911
50117	59813
27944	36295
80	56664
22197	33378
11104	29740
36660	22649
40783	64596
34353	12625
12104	45990
33340	17429
16017	57263
42254	62227
19954	11484
12651	31296
4049	31515
4141	2974
38192	14835
53738	42956
14947	44519
65469	48542
32770	11990
24580	34980
27638	62428
60615	61367
33721	10007
65295	63025
57534	19128
1480	64539
31144	27445
32900	54173
64076	25651
15422	18673
62235	16998
43577	46936
30156	57195
30019	40500
18158	40195
42870	52014
43241	56659
3508	55023
28965	63998
30904	3327
29077	36606
40189	38459
9628	26267
43383	45044
51128	21169
63094	15114
22485	63762
15310	19412
43987	157
3954	30311
59487	60249
55803	51149
3684	19880
35317	34270
17362	19440
45954	42151
15895	52276
6385	2518
12113	255
44032	52901
18783	17073
29566	13543
4200	7358
13131	13858
9500	29476
41267	8883
28517	17138
27707	16214
35926	37032
17020	16278
2767	13803
49637	29239
50719	35723
34610	44323
58185	35246
58029	17988
32819	37307
8051	20716
4982	4629
49824	39425
52833	27621
59011	14268
2701	27023
9893	14904
52973	11131
44252	49900
1272	3303
18603	2032
30476	54523
37073	53550
43862	47947
12628	26526
25392	2412
53430	33415
44177	49521
43714	62809
37693	57007
46594	42004
43450	26890
42571	60308
1477	17927
16567	48345
16252	7050
45147	14476
3470	5452
2250	12949
56845	33544
55744	36317
48766	3685
41531	64400
38565	52949
11624	10126
19966	41951
21230	47015
63758	37071
8675	21083
34830	64822
64169	27747
22164	59865
63057	52481
44915	449
55848	44872
3408	39903
32617	2885
31119	49152
22580	21826
35536	52689
11522	40526
43464	12495
16701	17616
7174	15782
62857	2719
29978	61852
46245	40444
16471	44277
34930	47208
31247	19484
25688	19583
46617	58554
45440	32557
22990	34057
62157	25677
17396	32454
43081	1615
31319	11698
15659	22533
9931	17917
28260	56334
28361	35536
919	27428
2452	50363
12906	45565
5066	10601
62091	29369
50900	31762
3005	62051
45214	1049
5142	19465
38580	16454
24878	7885
58518	13389
49832	307
38813	777
34147	4929
22252	29724
37522	49024
29474	8976
5102	34384
60856	58014
64243	49995
3379	62353
37810	32641
40431	5205
22389	7858
32714	43269
32247	48099
12333	22037
49160	53113
8675	18183
14607	28439
1687	23307
23555	22720
48927	25576
40140	48785
65375	46519
59834	43441
6714	33469
26	59421
40601	44970
55184	36673
28222	41415
2503	39202
58957	28332
18337	1446
7105	45752
63599	52192
18874	14253
64422	58196
3301	19557
62976	25956
49540	57041
20268	28502
7784	58222
42000	13099
63762	16369
2757	1794
37502	24322
64159	32585
39752	62699
31726	46720
8218	39482
27501	42770
59965	55816
22978	55167
8077	33823
29729	11120
16283	33015
54741	39089
30719	65050
14176	41705
39683	22630
8770	39984
42867	28975
